"Horario","Contagem"
"1726107045","118"
"1726203345","160"
"1726343445","77"
"1725908145","47"
"1726680346","33"
"1727045745","166"
"1725717645","100"
"1726731049","74"
"1725977446","33"
"1726355745","96"
"1725976545","33"
"1727053545","173"
"1726154145","32"
"1726943745","99"
"1726704645","111"
"1725699945","223"
"1726036846","56"
"1726829145","47"
"1725712845","126"
"1725984345","30"
"1726614045","61"
"1727114145","50"
"1726257345","71"
"1725770146","209"
"1726387845","171"
"1725861345","123"
"1726535145","64"
"1726600845","35"
"1725839145","197"
"1726108845","114"
"1726365945","125"
"1727154894","63"
"1725844845","211"
"1726479645","64"
"1726350945","81"
"1726406445","79"
"1727048445","178"
"1727225145","79"
"1726892745","386"
"1726882545","193"
"1725775545","210"
"1726760145","29"
"1726959045","117"
"1726261545","93"
"1726560045","50"
"1726332345","60"
"1726652445","34"
"1726209045","131"
"1726000545","46"
"1726429246","75"
"1726720545","117"
"1727214645","69"
"1726844445","38"
"1726267545","133"
"1726387245","176"
"1726956945","130"
"1726155945","31"
"1726064145","32"
"1725975345","34"
"1726082445","52"
"1727036445","102"
"1725982246","29"
"1726483545","48"
"1726280745","259"
"1726098346","110"
"1725773745","211"
"1727172046","43"
"1726772145","39"
"1726307445","200"
"1726197646","147"
"1726119346","77"
"1726415145","55"
"1725722445","84"
"1726311345","148"
"1726204545","156"
"1726616145","56"
"1726424445","70"
"1727038845","125"
"1727215845","71"
"1726617045","58"
"1726599345","32"
"1726043145","46"
"1726584645","26"
"1725673545","225"
"1727174145","39"
"1725868546","102"
"1726493146","44"
"1726265145","119"
"1726667745","28"
"1726131646","45"
"1726899945","361"
"1726827646","48"
"1726926045","114"
"1725746445","107"
"1727243745","64"
"1725967845","45"
"1726652145","35"
"1725963645","47"
"1726565745","31"
"1726174845","49"
"1725846645","196"
"1726026646","68"
"1725930945","90"
"1727181345","37"
"1726691150","56"
"1725861945","121"
"1725801945","82"
"1726726545","87"
"1726017045","78"
"1726320345","92"
"1726599945","34"
"1727007945","111"
"1726989945","266"
"1727227245","76"
"1726706145","111"
"1726378845","189"
"1726293646","363"
"1725666645","141"
"1727274345","21"
"1726892445","386"
"1726382145","191"
"1726488345","45"
"1726103445","103"
"1727130945","86"
"1726323046","81"
"1726626345","46"
"1725915045","71"
"1726974046","193"
"1726510245","40"
"1727089545","79"
"1726503945","35"
"1725747645","111"
"1726215945","116"
"1725783946","181"
"1726378545","186"
"1726638646","45"
"1725948345","93"
"1726079745","45"
"1726232445","55"
"1726997145","213"
"1726652745","33"
"1725909345","51"
"1725999045","39"
"1725735045","69"
"1725667845","144"
"1725677445","306"
"1725765045","193"
"1726044045","44"
"1726222845","83"
"1725983145","29"
"1726127445","58"
"1727238045","68"
"1726393245","142"
"1726768245","29"
"1727017245","84"
"1726987546","286"
"1726616745","57"
"1726537245","59"
"1725924645","111"
"1726503345","35"
"1725808245","76"
"1726436145","124"
"1727199345","38"
"1727040945","140"
"1725785745","172"
"1727014245","87"
"1726025145","66"
"1726778445","57"
"1726638345","45"
"1726903545","316"
"1726733445","55"
"1726671945","30"
"1726620345","56"
"1726893045","384"
"1726329645","58"
"1725737149","71"
"1726462845","107"
"1727087445","87"
"1725850245","177"
"1726905945","291"
"1726400145","110"
"1726275945","216"
"1727157945","55"
"1726313145","123"
"1726678545","30"
"1726107345","120"
"1727098545","60"
"1726694445","68"
"1725764745","192"
"1726279550","245"
"1726931446","101"
"1726283445","352"
"1726319745","93"
"1727121046","64"
"1726124145","70"
"1727130050","82"
"1726645845","37"
"1727120445","62"
"1726928446","113"
"1725880545","57"
"1725694245","314"
"1726653945","33"
"1726332946","61"
"1727078445","129"
"1725941745","97"
"1726297545","335"
"1726581045","24"
"1725928545","110"
"1726782945","73"
"1726676445","30"
"1726070445","35"
"1726224345","76"
"1726353045","91"
"1726056945","36"
"1725975945","34"
"1725985845","31"
"1726112145","108"
"1725833445","162"
"1726014050","82"
"1726553745","61"
"1726781749","68"
"1726163745","37"
"1725922845","111"
"1726764645","28"
"1726232145","54"
"1727133645","83"
"1727182245","37"
"1726305645","227"
"1725689145","354"
"1727072145","155"
"1726366845","133"
"1726728345","78"
"1726409745","68"
"1725738345","74"
"1726066245","32"
"1726112745","111"
"1726012245","78"
"1726295745","344"
"1726680645","32"
"1726654545","31"
"1727264145","30"
"1726535745","64"
"1726238745","46"
"1726049745","37"
"1725787545","167"
"1726951545","121"
"1727122846","68"
"1727216445","72"
"1726187749","98"
"1725949545","90"
"1727137849","84"
"1725881145","59"
"1726940446","87"
"1727081145","115"
"1726414845","56"
"1725706845","164"
"1726452345","99"
"1727134245","87"
"1726674945","30"
"1726331146","58"
"1726773646","46"
"1726473045","88"
"1725665145","133"
"1725738592","75"
"1726994145","235"
"1727054145","166"
"1725789945","154"
"1727224545","76"
"1726525845","70"
"1725768945","209"
"1726693245","64"
"1726474845","81"
"1726825545","57"
"1726639545","44"
"1726381245","192"
"1727034045","87"
"1726178745","63"
"1726656645","30"
"1726535445","64"
"1726475445","80"
"1726142145","36"
"1727200846","40"
"1726611045","61"
"1725880845","57"
"1727251545","46"
"1725666945","143"
"1726665645","29"
"1725905745","44"
"1726100145","109"
"1727247045","57"
"1727096445","61"
"1725690945","351"
"1726226445","66"
"1725846945","195"
"1725819945","80"
"1727046645","171"
"1726181445","77"
"1726404045","90"
"1727032545","86"
"1727159146","52"
"1726944045","105"
"1725705050","174"
"1725702045","206"
"1726325745","67"
"1726464345","107"
"1727249145","52"
"1726595745","28"
"1725899745","49"
"1725813045","69"
"1726769745","30"
"1727010345","107"
"1726404345","86"
"1725926745","112"
"1726615845","57"
"1725840945","206"
"1726630245","53"
"1726840245","40"
"1726268445","136"
"1725906945","46"
"1726080045","45"
"1726386945","175"
"1726121146","73"
"1726341345","80"
"1726612545","62"
"1727273745","21"
"1726926646","114"
"1726810245","134"
"1725766245","202"
"1725735345","69"
"1726022145","72"
"1726531545","61"
"1726168245","40"
"1726890046","356"
"1727243445","64"
"1725935445","90"
"1726696845","80"
"1726919745","145"
"1726414245","57"
"1727274646","21"
"1726321545","88"
"1725934545","90"
"1727238645","70"
"1725847545","186"
"1726334745","63"
"1726760445","27"
"1727230545","74"
"1726947345","113"
"1725973545","35"
"1726447246","130"
"1726602645","39"
"1725761745","180"
"1726681546","35"
"1726319447","92"
"1726699245","94"
"1726560645","49"
"1726480245","62"
"1727034645","93"
"1726812046","126"
"1725976846","33"
"1726033545","62"
"1726386345","180"
"1727031946","86"
"1726114245","108"
"1727276446","23"
"1726786545","89"
"1726827045","49"
"1725990946","36"
"1726164945","40"
"1726110945","115"
"1725772845","207"
"1726340745","80"
"1726390245","154"
"1727231145","73"
"1727256045","38"
"1726644045","38"
"1725720345","94"
"1726990245","265"
"1727014845","86"
"1727185545","35"
"1725786045","168"
"1727105745","48"
"1725687345","364"
"1726590645","27"
"1726544446","57"
"1727051745","180"
"1726455645","91"
"1726812645","128"
"1727001646","175"
"1726267246","133"
"1726144245","36"
"1727018145","81"
"1727088045","85"
"1727048146","177"
"1725930645","86"
"1726688145","41"
"1725687045","366"
"1725663046","114"
"1727108145","47"
"1726506946","34"
"1727190045","35"
"1726658445","30"
"1727103345","56"
"1726516245","46"
"1726395945","130"
"1727049645","183"
"1726018546","74"
"1726265745","127"
"1725728145","59"
"1725712245","134"
"1725897945","48"
"1726019745","67"
"1726622445","55"
"1726406145","79"
"1726637745","47"
"1725706245","166"
"1727178945","35"
"1725678945","330"
"1726995645","224"
"1726619745","56"
"1726496145","41"
"1727148045","70"
"1726407345","73"
"1726826146","56"
"1726669545","30"
"1726488646","45"
"1726721745","120"
"1727186749","34"
"1726212945","134"
"1726318545","93"
"1727229945","75"
"1726031145","63"
"1725912945","63"
"1727099445","59"
"1725942045","100"
"1726830645","45"
"1726041645","53"
"1725942945","99"
"1727275846","22"
"1726595445","28"
"1726695945","78"
"1726171845","48"
"1726458645","107"
"1726386645","179"
"1726481745","56"
"1726578046","23"
"1725840345","204"
"1726394446","135"
"1726811145","128"
"1726835746","44"
"1726318245","95"
"1727029845","82"
"1725787245","166"
"1725700545","217"
"1726319145","93"
"1726771245","35"
"1726542345","56"
"1726834545","42"
"1726224045","79"
"1725817845","74"
"1726091445","78"
"1727087745","86"
"1726630545","56"
"1725661845","112"
"1726900845","357"
"1726669245","28"
"1726100746","106"
"1726957545","130"
"1725923145","111"
"1725754545","125"
"1726653345","33"
"1725906645","45"
"1726565446","34"
"1726240845","43"
"1725964846","44"
"1726174245","46"
"1727115945","52"
"1726598445","33"
"1725759645","159"
"1725698445","241"
"1725703545","184"
"1725940545","94"
"1726706746","110"
"1725943845","96"
"1725871245","93"
"1725982845","29"
"1726251345","45"
"1727004345","142"
"1726148745","33"
"1725826545","114"
"1726942846","95"
"1726983345","270"
"1727146845","73"
"1726343145","79"
"1726215645","119"
"1726979145","240"
"1727240745","69"
"1726084845","59"
"1725702645","195"
"1727244945","59"
"1725765345","196"
"1726325445","70"
"1727244345","60"
"1727136045","84"
"1725825045","106"
"1726041945","48"
"1726277145","229"
"1726341945","82"
"1726572945","25"
"1726631445","57"
"1727019045","80"
"1726011045","77"
"1726718745","119"
"1726603845","41"
"1727168745","46"
"1726003245","59"
"1727196945","36"
"1726822845","80"
"1727124645","69"
"1726982445","269"
"1726673145","30"
"1726970745","175"
"1725985245","32"
"1726563645","44"
"1727130645","85"
"1726914946","197"
"1727122545","65"
"1726266945","131"
"1726700145","102"
"1725835845","171"
"1726507245","35"
"1726763445","28"
"1725796845","111"
"1726646745","40"
"1725774345","210"
"1726756845","28"
"1726154745","31"
"1727132145","87"
"1726644945","39"
"1726203045","160"
"1726086645","71"
"1726179945","64"
"1726985445","271"
"1725965445","47"
"1727155545","60"
"1726637145","46"
"1726912245","217"
"1726144849","35"
"1727066745","144"
"1725945645","92"
"1726721445","118"
"1726833345","44"
"1726969545","166"
"1726720245","117"
"1726705849","107"
"1726359345","111"
"1725811245","68"
"1726440945","146"
"1726167645","39"
"1725674445","228"
"1727075445","138"
"1726309546","161"
"1726035345","58"
"1726393545","138"
"1727140845","82"
"1726943145","96"
"1727138445","88"
"1727076345","135"
"1727088345","83"
"1726141245","36"
"1725810645","69"
"1726049445","37"
"1726581645","25"
"1726398945","122"
"1726896945","388"
"1726339845","77"
"1726814745","120"
"1726668346","28"
"1726618245","58"
"1726820445","94"
"1726183545","81"
"1726566345","28"
"1725714345","120"
"1725812445","67"
"1726263045","99"
"1725792645","127"
"1726106745","119"
"1726346446","71"
"1726880445","174"
"1727052345","177"
"1726917045","180"
"1726422345","66"
"1726988745","274"
"1726674646","30"
"1727074545","144"
"1727251245","47"
"1725767149","210"
"1725836145","175"
"1726362945","120"
"1726990545","264"
"1727146245","75"
"1726462545","107"
"1726403145","95"
"1726953945","131"
"1726614345","60"
"1726653645","33"
"1726417545","57"
"1725709245","154"
"1726171245","48"
"1727195145","39"
"1727182846","37"
"1726151445","33"
"1726355145","99"
"1726626945","47"
"1727116845","51"
"1726911945","221"
"1726143046","36"
"1725719746","97"
"1726005045","66"
"1725959446","61"
"1727102749","57"
"1726780845","63"
"1726935645","86"
"1725848745","178"
"1726572645","25"
"1727029245","82"
"1726434945","115"
"1726391745","145"
"1726164645","36"
"1725889245","49"
"1726541145","53"
"1726731945","64"
"1725849645","177"
"1726071045","35"
"1727272245","22"
"1727041246","142"
"1727261145","34"
"1725951345","88"
"1725915345","73"
"1726664745","29"
"1725723645","77"
"1727145645","75"
"1726555845","57"
"1727099745","59"
"1726761645","27"
"1726495549","44"
"1727152845","59"
"1725952849","85"
"1725794145","119"
"1726593645","30"
"1727118645","55"
"1726228245","66"
"1726419345","62"
"1727151645","62"
"1726236945","49"
"1726113645","109"
"1725710745","150"
"1727086545","93"
"1727009145","113"
"1727031649","86"
"1726204245","158"
"1726508145","35"
"1726146346","33"
"1726384247","186"
"1725726645","63"
"1726907745","259"
"1726049145","38"
"1727026845","79"
"1725689745","359"
"1726521345","61"
"1726484446","47"
"1726940749","90"
"1726639846","44"
"1726689346","45"
"1726717546","121"
"1726026345","69"
"1725803745","79"
"1725839746","200"
"1726791046","101"
"1726793747","107"
"1727108745","43"
"1726502445","34"
"1727090445","74"
"1726703145","110"
"1725994846","33"
"1727126745","71"
"1726068946","33"
"1727016645","86"
"1726176945","58"
"1727234745","72"
"1726867845","84"
"1726854345","45"
"1726671045","30"
"1726897545","385"
"1727051145","178"
"1726203945","162"
"1725980745","30"
"1725805245","76"
"1726762545","28"
"1725782145","202"
"1727258445","36"
"1727206545","49"
"1727070949","159"
"1727257845","37"
"1726735245","54"
"1726173945","47"
"1726196445","142"
"1725666345","139"
"1725671446","192"
"1726143945","36"
"1726118445","83"
"1726855845","47"
"1727183745","35"
"1726842345","40"
"1726356945","103"
"1726352445","92"
"1726110045","119"
"1725811845","67"
"1726849245","41"
"1727148945","66"
"1726787745","93"
"1726887045","284"
"1726835145","42"
"1727242545","63"
"1726661446","29"
"1726853445","46"
"1726591246","27"
"1726227345","67"
"1727198445","37"
"1727056545","153"
"1726052145","33"
"1726799745","119"
"1725911150","58"
"1725991245","36"
"1727016045","85"
"1725857145","139"
"1727152245","60"
"1726524645","68"
"1726767045","29"
"1727000445","182"
"1727164846","48"
"1725711945","139"
"1726538745","59"
"1727073045","149"
"1725681345","368"
"1726885245","232"
"1726285545","358"
